experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
random_states,depth,,2,0.375,6,ef35,bd07,True,13,wrong_pattern,3,False
random_states,depth,,1,0.375,6,50b1,58a4,True,16,spurious,-1,False
random_states,depth,,1,0.375,6,1d0,2b4,True,13,spurious,-1,False
random_states,depth,,0,0.5,8,44e1,5868,True,9,spurious,-1,False
random_states,depth,,1,0.3125,5,38d4,58a4,True,15,spurious,-1,False
random_states,depth,,0,0.4375,7,76eb,eeea,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,8af,2b4,True,17,spurious,-1,False
random_states,depth,,1,0.3125,5,f3d5,ab95,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,796f,794b,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,e291,e2f8,False,740,oscillated,-1,False
random_states,depth,,1,0.375,6,3fe1,7ca4,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,ce2f,bd07,True,17,wrong_pattern,3,False
random_states,depth,,1,0.375,6,6815,1905,True,13,spurious,-1,False
random_states,depth,,3,0.5,8,d60,5149,False,740,oscillated,-1,False
random_states,depth,,1,0.3125,5,6391,359,True,14,spurious,-1,False
random_states,depth,,3,0.25,4,cc07,bd07,True,12,correct,3,True
random_states,depth,,1,0.25,4,f55,359,True,11,spurious,-1,False
random_states,depth,,1,0.5,8,a1d9,a359,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,c4ce,fc6a,True,9,spurious,-1,False
random_states,depth,,0,0.375,6,cdc2,fca6,True,16,correct,0,True
random_states,depth,,3,0.25,4,3d77,bd17,False,740,oscillated,-1,False
random_states,depth,,0,0.3125,5,5427,1d07,False,740,oscillated,-1,False
random_states,depth,,2,0.25,4,a6c7,a6b6,True,7,correct,2,True
random_states,depth,,2,0.4375,7,80a1,2b4,True,6,spurious,-1,False
random_states,depth,,2,0.375,6,8a30,42f8,True,16,spurious,-1,False
random_states,depth,,0,0.3125,5,fa0e,fd4b,True,13,spurious,-1,False
random_states,depth,,0,0.4375,7,6562,fd4b,True,7,spurious,-1,False
random_states,depth,,0,0.375,6,c425,dd49,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,39fa,78a6,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,a9d0,e2f8,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,58f0,58a4,True,11,spurious,-1,False
random_states,depth,,1,0.375,6,2711,2759,False,740,oscillated,-1,False
random_states,depth,,1,0.25,4,5984,58a4,True,7,spurious,-1,False
random_states,depth,,3,0.375,6,c705,8759,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,6042,794b,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,7b58,5949,True,5,spurious,-1,False
random_states,depth,,0,0.3125,5,cae,16b6,False,740,oscillated,-1,False
random_states,depth,,1,0.3125,5,1edc,2b4,True,7,spurious,-1,False
random_states,depth,,0,0.5,8,5366,1905,True,17,spurious,-1,False
random_states,depth,,3,0.1875,3,ac06,bd07,True,7,correct,3,True
random_states,depth,,1,0.3125,5,91a5,58a4,True,26,spurious,-1,False
random_states,depth,,0,0.3125,5,dfaf,fca6,True,7,correct,0,True
random_states,depth,,0,0.3125,5,4de6,5ca6,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,63b9,42f8,True,7,spurious,-1,False
random_states,depth,,0,0.5,8,c8dc,58a4,True,21,spurious,-1,False
random_states,depth,,1,0.5,8,120a,359,True,18,spurious,-1,False
random_states,depth,,0,0.4375,7,d12a,d94b,False,740,oscillated,-1,False
random_states,depth,,2,0.25,4,e4b0,e4fa,False,740,oscillated,-1,False
random_states,depth,,3,0.4375,7,e001,a359,False,740,oscillated,-1,False
random_states,depth,,0,0.3125,5,2cac,36b4,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,ff08,fd4b,True,6,spurious,-1,False
random_states,depth,,1,0.5,8,87c9,8759,False,740,oscillated,-1,False
random_states,depth,,2,0.3125,5,8ff7,a6b6,True,7,correct,2,True
random_states,depth,,1,0.3125,5,1ecd,58a4,True,15,spurious,-1,False
random_states,depth,,1,0.5,8,4f38,5949,True,17,spurious,-1,False
random_states,depth,,3,0.4375,7,97cb,a75b,True,9,spurious,-1,False
random_states,depth,,3,0.4375,7,c54b,a75b,True,15,spurious,-1,False
random_states,depth,,2,0.375,6,859f,a797,True,6,spurious,-1,False
random_states,depth,,3,0.3125,5,1d66,1d07,False,740,oscillated,-1,False
random_states,depth,,3,0.5,8,1528,4949,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,746c,7c68,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,2828,5068,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,35e3,e6fa,True,17,spurious,-1,False
random_states,depth,,3,0.3125,5,6527,fd4b,True,7,spurious,-1,False
random_states,depth,,0,0.3125,5,fa9e,fca6,True,6,correct,0,True
random_states,depth,,0,0.25,4,9da4,dca4,False,740,oscillated,-1,False
random_states,depth,,3,0.5625,9,c569,8759,False,740,oscillated,-1,False
random_states,depth,,1,0.5,8,3a78,42f8,True,11,spurious,-1,False
random_states,depth,,0,0.4375,7,6a62,706a,False,740,oscillated,-1,False
random_states,depth,,2,0.4375,7,467,75b,False,740,oscillated,-1,False
random_states,depth,,3,0.3125,5,3cc3,fca6,True,14,wrong_pattern,0,False
random_states,depth,,3,0.375,6,e9d7,bd07,True,13,correct,3,True
random_states,depth,,3,0.375,6,f20f,bd07,True,16,correct,3,True
random_states,depth,,0,0.5625,9,ea48,f149,False,740,oscillated,-1,False
random_states,depth,,2,0.4375,7,8271,359,True,7,spurious,-1,False
random_states,depth,,2,0.3125,5,a1d6,a6b6,True,7,correct,2,True
random_states,depth,,0,0.3125,5,5e2e,5c26,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,54f,75b,False,740,oscillated,-1,False
random_states,depth,,2,0.4375,7,b3e0,e2f8,False,740,oscillated,-1,False
random_states,depth,,2,0.4375,7,ebfc,b2b4,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,bacf,fca6,True,15,wrong_pattern,0,False
random_states,depth,,0,0.1875,3,f686,fca6,True,14,correct,0,True
random_states,depth,,3,0.25,4,9c0e,bd07,True,7,correct,3,True
random_states,depth,,2,0.25,4,8c96,b6b6,False,740,oscillated,-1,False
random_states,depth,,1,0.125,2,3a95,58a4,True,21,spurious,-1,False
random_states,depth,,2,0.5,8,c01a,835b,False,740,oscillated,-1,False
random_states,depth,,3,0.3125,5,cc0f,fd4b,True,17,spurious,-1,False
random_states,depth,,0,0.375,6,6a24,58a4,True,9,spurious,-1,False
random_states,depth,,3,0.4375,7,f053,fd4b,True,17,spurious,-1,False
random_states,depth,,3,0.375,6,2d75,2759,False,740,oscillated,-1,False
random_states,depth,,0,0.25,4,eea5,fca6,True,14,correct,0,True
random_states,depth,,3,0.375,6,2da1,26b4,False,740,oscillated,-1,False
random_states,depth,,1,0.3125,5,6195,1905,True,19,spurious,-1,False
random_states,depth,,1,0.5625,9,44d9,40f8,False,740,oscillated,-1,False
random_states,depth,,0,0.3125,5,d4a1,dca4,False,740,oscillated,-1,False
random_states,depth,,2,0.1875,3,8ab6,92b6,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,38e3,78a6,False,740,oscillated,-1,False
random_states,depth,,1,0.375,6,8ad3,c2fa,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,7965,5949,True,11,spurious,-1,False
random_states,depth,,1,0.375,6,cad1,12b4,False,740,oscillated,-1,False
random_states,depth,,2,0.5,8,552,75b,False,740,oscillated,-1,False
random_states,depth,,2,0.5625,9,664d,2759,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,618e,78ea,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,4ccf,5ca6,False,740,oscillated,-1,False
random_states,depth,,0,0.1875,3,cce6,fca6,True,7,correct,0,True
random_states,depth,,0,0.375,6,f66f,fd4b,True,17,spurious,-1,False
random_states,depth,,0,0.5,8,3a6c,58a4,True,15,spurious,-1,False
random_states,depth,,1,0.25,4,19a1,58a4,True,14,spurious,-1,False
random_states,depth,,2,0.3125,5,90b2,8ab6,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,39fa,78a6,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,982c,58a4,True,11,spurious,-1,False
random_states,depth,,2,0.3125,5,a066,e6fa,True,11,spurious,-1,False
random_states,depth,,2,0.4375,7,4607,75b,False,740,oscillated,-1,False
random_states,depth,,2,0.5,8,287f,235b,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,eb28,f149,False,740,oscillated,-1,False
random_states,depth,,1,0.375,6,2ad,2b4,True,6,spurious,-1,False
random_states,depth,,0,0.375,6,f065,b905,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,c4cb,e46a,True,9,spurious,-1,False
random_states,depth,,2,0.375,6,f3f7,aeb6,False,740,oscillated,-1,False
random_states,depth,,0,0.25,4,cdb6,fca6,True,14,correct,0,True
random_states,depth,,0,0.3125,5,9882,d8a6,False,740,oscillated,-1,False
random_states,depth,,3,0.3125,5,2f0e,a75b,True,21,spurious,-1,False
random_states,depth,,3,0.4375,7,add9,a75b,True,9,spurious,-1,False
random_states,depth,,2,0.4375,7,e302,a75b,True,15,spurious,-1,False
random_states,depth,,2,0.4375,7,77de,aeb6,False,740,oscillated,-1,False
random_states,depth,,1,0.125,2,9b94,58a4,True,21,spurious,-1,False
random_states,depth,,1,0.375,6,badc,f8a4,False,740,oscillated,-1,False
random_states,depth,,3,0.3125,5,3d19,3d15,False,740,oscillated,-1,False
random_states,depth,,2,0.4375,7,27eb,e6fa,True,15,spurious,-1,False
random_states,depth,,2,0.5,8,a448,a75b,True,7,spurious,-1,False
random_states,depth,,2,0.3125,5,a0a5,f8a4,False,740,oscillated,-1,False
random_states,depth,,1,0.375,6,14c5,2b4,True,17,spurious,-1,False
random_states,depth,,0,0.3125,5,e8c7,fca6,True,7,correct,0,True
random_states,depth,,0,0.4375,7,54bd,58a4,True,16,spurious,-1,False
random_states,depth,,2,0.5,8,ce5f,fd4b,True,17,spurious,-1,False
random_states,depth,,3,0.25,4,b90c,b905,False,740,oscillated,-1,False
random_states,depth,,2,0.4375,7,73b,75b,False,740,oscillated,-1,False
random_states,depth,,1,0.3125,5,3389,395,True,21,spurious,-1,False
random_states,depth,,3,0.4375,7,d51a,fd4b,True,17,spurious,-1,False
random_states,depth,,0,0.25,4,f0e4,f8a4,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,ef77,bd07,True,16,wrong_pattern,3,False
random_states,depth,,1,0.3125,5,5a89,58a4,True,12,spurious,-1,False
random_states,depth,,3,0.3125,5,ad8c,a6b6,True,17,wrong_pattern,2,False
random_states,depth,,3,0.3125,5,9713,a75b,True,11,spurious,-1,False
random_states,depth,,3,0.375,6,e914,b905,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,2f1e,a75b,True,12,spurious,-1,False
random_states,depth,,0,0.375,6,ded4,dca4,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,f199,a3d9,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,6934,1905,True,15,spurious,-1,False
random_states,depth,,3,0.25,4,ec47,fd4b,True,17,spurious,-1,False
random_states,depth,,1,0.25,4,3914,1915,False,740,oscillated,-1,False
random_states,depth,,3,0.4375,7,f571,fd4b,True,17,spurious,-1,False
random_states,depth,,2,0.4375,7,678f,a75b,True,15,spurious,-1,False
random_states,depth,,3,0.3125,5,b8c3,fca6,True,14,wrong_pattern,0,False
random_states,depth,,2,0.25,4,8396,82b6,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,2f12,a75b,True,12,spurious,-1,False
random_states,depth,,3,0.4375,7,d519,cd49,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,16e7,eb6,False,740,oscillated,-1,False
random_states,depth,,0,0.3125,5,5822,5868,True,21,spurious,-1,False
random_states,depth,,2,0.375,6,c0fe,c0fa,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,ca57,9907,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,5a2f,5949,True,13,spurious,-1,False
random_states,depth,,0,0.3125,5,f1ee,fca6,True,12,correct,0,True
random_states,depth,,2,0.375,6,e327,fd4b,True,19,spurious,-1,False
random_states,depth,,3,0.375,6,7f09,7d49,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,a2db,e6fa,True,15,spurious,-1,False
random_states,depth,,0,0.3125,5,79b2,78a6,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,9ff2,a6b6,True,7,correct,2,True
random_states,depth,,1,0.4375,7,1641,359,True,16,spurious,-1,False
random_states,depth,,3,0.375,6,f908,f949,False,740,oscillated,-1,False
random_states,depth,,2,0.5,8,ebf8,e2f8,False,740,oscillated,-1,False
random_states,depth,,1,0.375,6,96dd,c6f8,False,740,oscillated,-1,False
random_states,depth,,2,0.5625,9,4052,359,True,15,spurious,-1,False
random_states,depth,,1,0.5,8,4b60,5949,True,17,spurious,-1,False
random_states,depth,,0,0.4375,7,6ae5,58a4,True,16,spurious,-1,False
random_states,depth,,2,0.3125,5,c3a6,d8a6,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,aa43,a75b,True,16,spurious,-1,False
random_states,depth,,0,0.3125,5,deb3,fca6,True,6,correct,0,True
random_states,depth,,2,0.25,4,a735,a797,True,9,spurious,-1,False
random_states,depth,,0,0.375,6,f4fd,fca6,True,21,correct,0,True
random_states,depth,,0,0.4375,7,580a,5949,True,7,spurious,-1,False
random_states,depth,,2,0.4375,7,644,359,True,12,spurious,-1,False
random_states,depth,,1,0.375,6,9be,2b4,True,17,spurious,-1,False
random_states,depth,,0,0.3125,5,7ae4,58a4,True,6,spurious,-1,False
random_states,depth,,1,0.3125,5,9ad,2b4,True,17,spurious,-1,False
random_states,depth,,1,0.25,4,abd,2b4,True,7,spurious,-1,False
random_states,depth,,1,0.375,6,c9d4,58a4,True,18,spurious,-1,False
random_states,depth,,2,0.4375,7,aa4e,a75b,True,18,spurious,-1,False
random_states,depth,,3,0.375,6,d12,75b,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,d75d,cd49,False,740,oscillated,-1,False
random_states,depth,,0,0.3125,5,f22e,fc6a,True,21,spurious,-1,False
random_states,depth,,1,0.4375,7,8151,359,True,6,spurious,-1,False
random_states,depth,,0,0.1875,3,f986,fca6,True,7,correct,0,True
random_states,depth,,1,0.3125,5,15d4,2b4,True,17,spurious,-1,False
random_states,depth,,3,0.4375,7,8821,5149,False,740,oscillated,-1,False
random_states,depth,,1,0.25,4,981,395,True,17,spurious,-1,False
random_states,depth,,1,0.3125,5,cb99,395,True,26,spurious,-1,False
random_states,depth,,0,0.25,4,b4e4,a6b6,True,17,wrong_pattern,2,False
random_states,depth,,2,0.4375,7,2ecc,66f8,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,1542,4d4b,False,740,oscillated,-1,False
random_states,depth,,2,0.3125,5,8ed2,a6b6,True,17,correct,2,True
random_states,depth,,2,0.5,8,460c,359,True,15,spurious,-1,False
random_states,depth,,2,0.25,4,e6fc,e6fa,True,6,spurious,-1,False
random_states,depth,,1,0.4375,7,cb2d,1905,True,16,spurious,-1,False
random_states,depth,,0,0.4375,7,94e8,c6f8,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,86ca,e6fa,True,13,spurious,-1,False
random_states,depth,,1,0.4375,7,6313,235b,False,740,oscillated,-1,False
random_states,depth,,2,0.5,8,aa5b,a75b,True,7,spurious,-1,False
random_states,depth,,3,0.5,8,6549,2759,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,5765,1905,True,16,spurious,-1,False
random_states,depth,,0,0.375,6,eac2,fca6,True,21,correct,0,True
random_states,depth,,2,0.3125,5,e2fa,e6fa,True,4,spurious,-1,False
random_states,depth,,2,0.5,8,c771,8759,False,740,oscillated,-1,False
random_states,depth,,0,0.3125,5,7c65,7d49,False,740,oscillated,-1,False
random_states,depth,,2,0.5,8,7770,7d49,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,6d74,3d05,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,f2e1,f8a4,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,c0a9,5868,True,9,spurious,-1,False
random_states,depth,,3,0.4375,7,e961,f949,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,7713,bd07,True,16,correct,3,True
random_states,depth,,2,0.5,8,c619,8759,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,e2fb,e6fa,True,4,spurious,-1,False
random_states,depth,,1,0.5,8,8759,8759,False,740,oscillated,-1,False
random_states,depth,,2,0.4375,7,83f8,42f8,True,12,spurious,-1,False
random_states,depth,,3,0.4375,7,55c3,5d4b,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,5536,1d07,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,d7e4,dca4,False,740,oscillated,-1,False
random_states,depth,,3,0.5,8,a148,a359,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,e3f5,e2f8,False,740,oscillated,-1,False
random_states,depth,,0,0.5,8,6e6b,f54b,False,740,oscillated,-1,False
random_states,depth,,3,0.5625,9,c569,8759,False,740,oscillated,-1,False
random_states,depth,,3,0.25,4,6c07,bd07,True,12,correct,3,True
random_states,depth,,1,0.3125,5,975,359,True,21,spurious,-1,False
random_states,depth,,0,0.4375,7,1462,4c6a,False,740,oscillated,-1,False
random_states,depth,,2,0.3125,5,668e,e6fa,True,15,spurious,-1,False
random_states,depth,,0,0.4375,7,4483,5cea,False,740,oscillated,-1,False
random_states,depth,,1,0.5,8,e389,a359,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,368a,e6fa,True,16,spurious,-1,False
random_states,depth,,2,0.3125,5,9a36,d8a6,False,740,oscillated,-1,False
random_states,depth,,2,0.3125,5,37fe,a6b6,True,17,correct,2,True
random_states,depth,,2,0.4375,7,b658,a75b,True,7,spurious,-1,False
random_states,depth,,1,0.25,4,1e1d,395,True,9,spurious,-1,False
random_states,depth,,2,0.375,6,43f6,42f8,True,16,spurious,-1,False
random_states,depth,,1,0.375,6,51d9,359,True,21,spurious,-1,False
random_states,depth,,0,0.3125,5,ffe3,fca6,True,12,correct,0,True
random_states,depth,,3,0.375,6,b57d,a75b,True,16,spurious,-1,False
random_states,depth,,3,0.375,6,3fcb,a797,True,22,spurious,-1,False
random_states,depth,,2,0.3125,5,4697,6b6,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,a0ab,a6b6,True,18,correct,2,True
random_states,depth,,1,0.25,4,9ab1,2b4,True,7,spurious,-1,False
random_states,depth,,1,0.4375,7,a199,a3d9,False,740,oscillated,-1,False
random_states,depth,,2,0.5,8,24d9,66f8,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,369b,a6b6,True,12,correct,2,True
random_states,depth,,3,0.4375,7,54b,75b,False,740,oscillated,-1,False
random_states,depth,,0,0.375,6,f9e1,f8a4,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,ad88,e6fa,True,17,spurious,-1,False
random_states,depth,,3,0.4375,7,ec49,f54b,False,740,oscillated,-1,False
random_states,depth,,1,0.375,6,33ff,62fa,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,cace,d8a6,False,740,oscillated,-1,False
random_states,depth,,1,0.3125,5,639d,359,True,14,spurious,-1,False
random_states,depth,,0,0.4375,7,f26c,e868,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,f0e,75b,False,740,oscillated,-1,False
random_states,depth,,1,0.25,4,1ad0,2b4,True,7,spurious,-1,False
random_states,depth,,1,0.375,6,d80,2b4,True,17,spurious,-1,False
random_states,depth,,0,0.375,6,de9f,fca6,True,7,correct,0,True
random_states,depth,,2,0.375,6,2f1e,a75b,True,12,spurious,-1,False
random_states,depth,,0,0.4375,7,946a,ec6a,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,c380,42f8,True,16,spurious,-1,False
random_states,depth,,3,0.3125,5,b4c5,a6b6,True,17,wrong_pattern,2,False
random_states,depth,,3,0.4375,7,eb41,f149,False,740,oscillated,-1,False
random_states,depth,,0,0.3125,5,b9a0,f8a4,False,740,oscillated,-1,False
random_states,depth,,1,0.4375,7,90dc,42f8,True,16,spurious,-1,False
random_states,depth,,0,0.5,8,d070,5868,True,17,spurious,-1,False
random_states,depth,,0,0.1875,3,e4e6,fca6,True,17,correct,0,True
random_states,depth,,3,0.375,6,a92c,f149,False,740,oscillated,-1,False
random_states,depth,,2,0.375,6,b03f,a75b,True,17,spurious,-1,False
random_states,depth,,2,0.4375,7,2455,2759,False,740,oscillated,-1,False
random_states,depth,,0,0.4375,7,ec71,fd4b,True,17,spurious,-1,False
random_states,depth,,2,0.25,4,a4af,a6b6,True,6,correct,2,True
random_states,depth,,1,0.375,6,f39f,af97,False,740,oscillated,-1,False
random_states,depth,,0,0.5625,9,c448,8759,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,300b,694b,False,740,oscillated,-1,False
random_states,depth,,3,0.375,6,b1df,a797,True,21,spurious,-1,False
random_states,depth,,3,0.4375,7,7575,3d05,False,740,oscillated,-1,False
random_states,depth,,3,0.3125,5,341f,a75b,True,21,spurious,-1,False
random_states,depth,,1,0.375,6,9be0,58a4,True,15,spurious,-1,False
random_states,depth,,1,0.375,6,2a1f,235b,False,740,oscillated,-1,False
