experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,noise_seed,noise_scale,max_delay,min_delay
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,0,0.0,0,fca6,fca6,True,0,correct,0,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,1,0.0,0,1b95,1b95,True,0,correct,1,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
large_noise_seed,depth,_bigscale_s7,3,0.0,0,bd07,bd07,True,0,correct,3,True,7,2.0,8,1
